filename,photo_id,date_taken,views,longitude,latitude,owner,accuracy
photo_2058.jpg,mountains,50803235391,2020-06-17 20:54:29,893,13.278563,68.113716,169246257@N06,16
photo_2059.jpg,mountains,50791589618,2021-01-02 14:32:52,1365,0,0,131564479@N03,0
photo_2060.jpg,mountains,50852090351,2018-01-01 00:00:00,1754,11.617054,46.542244,76069050@N08,14
photo_2061.jpg,mountains,50875092806,2020-07-25 07:26:50,1005,0,0,160433795@N08,0
photo_2062.jpg,mountains,50818755352,2021-01-06 13:55:27,863,-122.324352,49.003307,144898534@N04,13
photo_2063.jpg,mountains,50875859266,2019-06-05 18:51:59,158,0,0,41354357@N08,0
photo_2064.jpg,mountains,50871716877,2020-08-26 09:33:51,6177,0,0,190185874@N06,0
photo_2065.jpg,mountains,50875470992,2013-12-31 23:00:00,9724,0,0,68260131@N02,0
photo_2066.jpg,mountains,50838020618,2021-01-15 18:46:58,10541,0,0,148371550@N05,0
photo_2067.jpg,mountains,50805990628,2020-08-11 13:51:15,431,28.807822,36.945186,87318193@N08,16
photo_2068.jpg,mountains,50840632143,2021-01-03 18:07:25,513,0,0,148466113@N06,0
photo_2069.jpg,mountains,50866094476,2020-01-05 11:49:32,41826,0,0,131485491@N03,0
photo_2070.jpg,mountains,50802641322,2020-12-31 13:57:01,1027,0,0,189362624@N02,0
photo_2071.jpg,mountains,50868541007,2020-07-22 17:11:34,470,168.943176,-44.854895,13389422@N07,11
photo_2072.jpg,mountains,50841453321,2007-09-23 11:41:28,105,0,0,8598940@N07,0
photo_2073.jpg,mountains,50810262942,2020-12-22 07:31:53,216,0,0,156153371@N07,0
photo_2074.jpg,mountains,50818108316,2021-01-05 13:47:25,180,-5.804557,43.027866,156969034@N08,12
photo_2075.jpg,mountains,50823195496,2016-09-30 22:39:14,1812,0,0,68787464@N02,0
photo_2076.jpg,mountains,50874043798,2021-01-23 18:15:31,1253,10.900572,45.689386,99230652@N04,16
photo_2077.jpg,mountains,50866861763,2021-01-23 20:37:30,837,0,0,191130325@N02,0
photo_2078.jpg,mountains,50796343777,2021-01-02 16:58:45,267,-4.020711,53.080856,47068977@N02,16
photo_2079.jpg,mountains,50830948078,2014-02-06 10:41:36,1287,0,0,39714348@N07,0
photo_2080.jpg,mountains,50800984272,2020-12-24 14:20:42,295,0,0,146482809@N08,0
photo_2081.jpg,mountains,50826036881,2020-12-31 16:05:57,936,0,0,189362624@N02,0
photo_2082.jpg,mountains,50849423502,2019-06-10 09:51:34,333,0,0,54921171@N06,0
photo_2083.jpg,mountains,50869388401,2021-01-24 09:46:33,1317,0,0,148371550@N05,0
photo_2084.jpg,mountains,50867111702,2021-01-23 17:37:44,295,7.733345,43.873292,150645787@N03,13
photo_2085.jpg,mountains,50817465197,2020-12-31 13:32:37,4218,0,0,139265809@N02,0
photo_2086.jpg,mountains,50865787772,2020-09-07 10:33:28,4346,0,0,80728884@N06,0
photo_2087.jpg,mountains,50817765193,2021-01-09 16:06:17,743,0,0,48512666@N02,0
photo_2088.jpg,mountains,50814068036,2009-09-08 14:50:20,2939,12.596876,46.992248,162684392@N05,16
photo_2089.jpg,mountains,50796238823,2020-11-02 16:48:21,1301,-118.576320,35.336108,96614638@N00,16
photo_2090.jpg,mountains,50788031241,2021-01-01 15:40:24,223,2.904460,45.500882,186183435@N03,14
photo_2091.jpg,mountains,50829570851,2020-10-24 10:29:52,508,0,0,190810472@N04,0
photo_2092.jpg,mountains,50875140668,2019-06-03 21:53:29,131,0,0,41354357@N08,0
photo_2093.jpg,mountains,50845565141,2021-01-16 12:04:52,261,0,0,39156803@N07,0
photo_2094.jpg,mountains,50869066523,2021-01-24 10:52:16,588,0,0,17006548@N04,0
photo_2095.jpg,mountains,50790528197,2020-12-27 12:07:28,80,-2.866293,42.326387,191626365@N04,16
photo_2096.jpg,mountains,50859844581,2020-02-05 08:00:00,475,0,0,65257258@N05,0
photo_2097.jpg,mountains,50864439032,2020-01-01 00:00:00,730,0,0,163795238@N03,0
photo_2098.jpg,mountains,50803419403,2020-06-17 15:42:05,3570,-83.789634,35.604695,9647120@N02,13
photo_2099.jpg,mountains,50838590862,2020-08-03 23:56:23,493,0,0,162881274@N07,0
photo_2100.jpg,mountains,50878196111,2021-01-25 13:26:04,1560,-105.257667,39.926333,69124589@N06,16
photo_2101.jpg,mountains,50867076813,2021-01-23 12:51:45,632,0,0,51883179@N00,0
photo_2102.jpg,mountains,50878316406,2017-10-14 16:21:36,579,0,0,94369438@N00,0
photo_2103.jpg,mountains,50859269981,2020-06-11 17:41:27,163,0,0,161369794@N08,0
photo_2104.jpg,mountains,50789930612,2020-12-31 10:44:49,2362,0,0,155664943@N07,0
photo_2105.jpg,mountains,50882147057,2021-01-03 13:38:40,949,0,0,190149190@N08,0
photo_2106.jpg,mountains,50846503713,2020-11-29 06:46:36,898,0,0,142835644@N08,0
photo_2107.jpg,mountains,50880877567,2019-10-06 17:37:16,1350,20.188627,49.344711,87288560@N04,16
photo_2108.jpg,mountains,50823644718,2020-11-28 15:13:06,204,0,0,63505532@N03,0
photo_2109.jpg,mountains,50866482477,2021-01-23 11:23:21,270,-5.126924,56.842947,165921866@N06,15
photo_2110.jpg,mountains,50874294033,2020-01-01 00:00:00,3226,-105.619897,40.422383,137368324@N07,13
photo_2111.jpg,mountains,50865313932,2016-07-21 16:38:46,569,0,0,101637800@N06,0
photo_2112.jpg,mountains,50841085338,2021-01-15 16:49:46,615,0,0,83870148@N05,0
photo_2113.jpg,mountains,50834015673,2019-06-26 11:58:30,482,0,0,145013372@N04,0
photo_2114.jpg,mountains,50833145676,2021-01-13 11:52:52,3475,0,0,183863803@N07,0
photo_2115.jpg,mountains,50812750548,2019-12-22 13:48:18,868,-70.694817,-47.030267,169246257@N06,16
photo_2116.jpg,mountains,50821595378,2021-01-04 11:10:35,697,0,0,150427094@N04,0
photo_2117.jpg,mountains,50813981237,2007-04-17 17:35:45,656,0,0,160454596@N03,0
photo_2118.jpg,mountains,50809989986,2021-01-04 16:26:35,148,0,0,184376335@N04,0
photo_2119.jpg,mountains,50789643611,2015-07-08 11:06:38,339,0,0,25831001@N07,0
photo_2120.jpg,mountains,50871616826,2020-08-25 06:26:43,285,0,0,190185874@N06,0
photo_2121.jpg,mountains,50856272643,2021-01-09 13:00:21,12684,0,0,154563896@N08,0
photo_2122.jpg,mountains,50788892091,2020-11-02 16:48:34,1549,-118.576328,35.336063,96614638@N00,16
photo_2123.jpg,mountains,50861167063,2021-01-20 11:30:44,1787,0,0,129508903@N07,0
photo_2124.jpg,mountains,50795607447,2021-01-01 15:09:39,120,0,0,28928577@N04,0
photo_2125.jpg,mountains,50867075198,2019-06-13 11:39:43,509,0,0,54921171@N06,0
photo_2126.jpg,mountains,50826162162,2021-01-11 17:19:45,312,0,0,48512666@N02,0
photo_2127.jpg,mountains,50848676262,2021-01-13 06:58:21,2258,138.911911,35.409011,47093873@N08,16
photo_2128.jpg,mountains,50827383548,2019-12-08 14:24:19,148,139.236717,35.441232,128275472@N07,12
photo_2129.jpg,mountains,50841454572,2021-01-15 16:42:45,502,0,0,83870148@N05,0
photo_2130.jpg,mountains,50817059362,2021-01-07 15:57:53,536,0,0,91280126@N05,0
photo_2131.jpg,mountains,50862497646,2020-06-11 09:54:54,766,-116.459541,51.676280,110154554@N04,12
photo_2132.jpg,mountains,50855983181,2020-06-13 14:50:30,133,0,0,161369794@N08,0
photo_2133.jpg,mountains,50821143628,2021-01-09 14:28:27,258,0,0,48512666@N02,0
photo_2134.jpg,mountains,50851848998,2019-06-10 10:27:37,444,0,0,54921171@N06,0
photo_2135.jpg,mountains,50872331138,2020-06-09 13:57:29,641,0,0,156297450@N05,0
photo_2136.jpg,mountains,50820619813,2019-06-13 13:03:37,846,41.004581,41.049453,8288986@N06,13
photo_2137.jpg,mountains,50799196716,2012-08-11 15:00:48,887,0,0,106705450@N03,0
photo_2138.jpg,mountains,50835198162,2021-01-14 16:59:55,359,0,0,29685936@N06,0
photo_2139.jpg,mountains,50846842883,2021-01-17 12:06:40,571,-113.354187,42.368690,110154554@N04,8
photo_2140.jpg,mountains,50873098503,2016-07-21 17:17:22,266,0,0,101637800@N06,0
photo_2141.jpg,mountains,50852752741,2019-06-10 10:27:42,438,0,0,54921171@N06,0
photo_2142.jpg,mountains,50845213003,2019-06-10 11:10:05,6699,0,0,54921171@N06,0
photo_2143.jpg,mountains,50859236018,2020-02-09 10:46:41,761,0,0,30318205@N00,0
photo_2144.jpg,mountains,50860533831,2021-01-21 11:35:58,104,0,0,191487257@N07,0
photo_2145.jpg,mountains,50861214466,2021-01-12 12:42:00,243,0,0,54298764@N07,0
photo_2146.jpg,mountains,50823009222,2017-08-06 15:16:12,310,0,0,189847263@N05,0
photo_2147.jpg,mountains,50883788647,2021-01-27 11:31:21,487,0,0,187523652@N07,0
photo_2148.jpg,mountains,50791433701,2020-11-07 06:12:48,775,0,0,87572388@N08,0
photo_2149.jpg,mountains,50797561553,2021-01-03 07:46:42,1753,0,0,38461298@N06,0
photo_2150.jpg,mountains,50867075048,2019-06-13 11:39:59,440,0,0,54921171@N06,0
photo_2151.jpg,mountains,50868066551,2016-07-21 16:39:16,501,0,0,101637800@N06,0
photo_2152.jpg,mountains,50877039482,2021-01-25 09:44:10,1019,0,0,43118136@N05,0
photo_2153.jpg,mountains,50862594623,2019-05-26 23:46:47,47,0,0,191755507@N07,0
photo_2154.jpg,mountains,50859411707,2016-07-21 16:37:53,486,0,0,101637800@N06,0
photo_2155.jpg,mountains,50871716387,2021-01-24 14:03:42,362,-105.842092,36.032494,48122549@N00,15
photo_2156.jpg,mountains,50851212522,2018-03-26 13:20:34,23388,0,0,186655242@N04,0
photo_2157.jpg,mountains,50814001158,2014-08-16 19:21:20,549,0,0,126757219@N03,0
photo_2158.jpg,mountains,50847806386,2021-01-17 21:24:58,152,0,0,18037178@N02,0
photo_2159.jpg,mountains,50866805607,2021-01-10 07:08:26,1580,0,0,35129543@N08,0
photo_2160.jpg,mountains,50862286678,2021-01-22 15:36:44,4875,12.757186,47.330446,153426373@N07,10
photo_2161.jpg,mountains,50864862898,2021-01-22 11:13:32,1663,0,0,129508903@N07,0
photo_2162.jpg,mountains,50873588197,2020-08-21 13:10:38,454,0,0,126757219@N03,0
photo_2163.jpg,mountains,50845748341,2021-01-16 13:38:30,392,-117.351493,44.950464,39156803@N07,12
photo_2164.jpg,mountains,50860158336,2020-02-22 14:54:33,2843,0,0,41420993@N05,0
photo_2165.jpg,mountains,50880466136,2020-07-25 13:28:52,1175,15.757699,50.631933,96972102@N00,14
photo_2166.jpg,mountains,50873474652,2021-01-25 09:54:13,2018,6.190516,62.469035,61915519@N06,15
photo_2167.jpg,mountains,50832736876,2021-01-13 14:53:46,4224,0,0,137018662@N03,0
photo_2168.jpg,mountains,50828337238,2019-03-06 19:40:37,831,0,0,190329587@N07,0
photo_2169.jpg,mountains,50873316061,2021-01-08 03:16:45,245,0,0,185370589@N06,0
photo_2170.jpg,mountains,50844795333,2020-08-06 09:12:16,97,11.827297,46.509262,164667156@N06,12
photo_2171.jpg,mountains,50810522358,2014-12-21 13:41:13,865,0,0,54804018@N04,0
photo_2172.jpg,mountains,50792997297,2021-01-01 14:13:44,117,0,0,28928577@N04,0
photo_2173.jpg,mountains,50874531456,2019-08-04 01:24:01,243,0,0,26073409@N00,0
photo_2174.jpg,mountains,50878820842,2020-12-29 16:41:03,827,0,0,145697064@N06,0
photo_2175.jpg,mountains,50848548441,2021-01-16 10:54:56,960,0,0,165069171@N07,0
photo_2176.jpg,mountains,50820919706,2021-01-10 14:55:45,68,0,0,191693622@N07,0
photo_2177.jpg,mountains,50866311916,2018-06-16 10:16:23,946,0,0,186429249@N08,0
photo_2178.jpg,mountains,50797767267,2021-01-04 12:59:51,105,0,0,12146347@N04,0
photo_2179.jpg,mountains,50833944377,2011-11-05 08:28:36,715,0,0,25534321@N04,0
photo_2180.jpg,mountains,50825706081,2020-11-26 18:40:07,1914,0,0,145642363@N04,0
photo_2181.jpg,mountains,50800080766,2021-01-03 13:27:00,747,0,0,187314391@N03,0
photo_2182.jpg,mountains,50837016061,2014-09-20 11:00:55,230,0,0,49503132817@N01,0
photo_2183.jpg,mountains,50864474261,2020-02-22 15:09:36,1530,0,0,41420993@N05,0
photo_2184.jpg,mountains,50850131568,2021-01-18 10:32:25,577,0,0,135819916@N03,0
photo_2185.jpg,mountains,50800028531,2021-01-03 13:51:59,353,-105.239453,39.732141,20927506@N07,14
photo_2186.jpg,mountains,50829958488,2020-06-25 19:29:46,562,0,0,156297450@N05,0
photo_2187.jpg,mountains,50791654968,2017-07-29 19:19:23,2736,0,0,137018662@N03,0
photo_2188.jpg,mountains,50791010603,2021-01-02 17:35:32,174,0,0,134763202@N08,0
photo_2189.jpg,mountains,50836590476,2020-09-21 13:49:17,2500,0,0,145642363@N04,0
photo_2190.jpg,mountains,50874929943,2020-02-22 11:17:44,1873,0,0,41420993@N05,0
photo_2191.jpg,mountains,50878001918,2020-12-29 16:43:51,719,0,0,145697064@N06,0
photo_2192.jpg,mountains,50863944002,2021-01-20 16:36:22,514,0,0,92033577@N00,0
photo_2193.jpg,mountains,50878595236,2021-01-25 19:44:01,9238,0,0,46734275@N00,0
photo_2194.jpg,mountains,50847852646,2021-01-17 21:44:11,934,0,0,132872955@N03,0
photo_2195.jpg,mountains,50881770232,2021-01-26 08:46:11,346,0,0,45923298@N00,0
photo_2196.jpg,mountains,50871196283,2021-01-22 15:15:54,2704,0,0,137018662@N03,0
photo_2197.jpg,mountains,50832126486,2020-08-21 11:37:21,454,0,0,126757219@N03,0
photo_2198.jpg,mountains,50809186821,2021-01-06 17:13:31,1331,0,0,191462904@N02,0
photo_2199.jpg,mountains,50828893558,2015-08-13 09:40:19,941,0,0,61388035@N00,0
photo_2200.jpg,mountains,50824629106,2021-01-10 16:55:24,108,0,0,190328551@N03,0
photo_2201.jpg,mountains,50818555762,2020-07-15 07:35:40,118,39.930152,43.959738,143633919@N08,14
photo_2202.jpg,mountains,50868606998,2021-01-22 14:32:42,1893,0,0,143444718@N03,0
photo_2203.jpg,mountains,50830896816,2013-03-11 06:38:21,7881,0,0,156625362@N05,0
photo_2204.jpg,mountains,50814529506,2020-02-22 14:34:08,2539,12.404808,46.687408,146376068@N03,14
photo_2205.jpg,mountains,50795483341,2021-01-01 13:00:50,81,0,0,28928577@N04,0
photo_2206.jpg,mountains,50858851208,2019-06-11 09:55:59,620,0,0,54921171@N06,0
photo_2207.jpg,mountains,50820729281,2020-12-13 08:35:49,1595,0,0,142638133@N04,0
photo_2208.jpg,mountains,50821819941,2021-01-03 13:42:19,483,0,0,77931884@N00,0
photo_2209.jpg,mountains,50824239091,2021-01-08 09:50:21,510,0,0,52950475@N02,0
photo_2210.jpg,mountains,50831771888,2021-01-12 06:48:17,116,0,0,186824011@N04,0
photo_2211.jpg,mountains,50881663836,2021-01-26 08:46:27,334,0,0,45923298@N00,0
photo_2212.jpg,mountains,50864510672,2021-01-20 14:57:41,301,0,0,187756277@N03,0
photo_2213.jpg,mountains,50818537997,2020-07-14 15:29:00,119,39.929165,43.961036,143633919@N08,14
photo_2214.jpg,mountains,50817311176,2021-01-07 14:36:44,912,0,0,132692681@N08,0
photo_2215.jpg,mountains,50842409113,2019-12-17 20:10:43,5233,-159.598431,22.211285,36531876@N00,14
photo_2216.jpg,mountains,50856907721,2021-01-13 16:49:16,1412,10.904102,45.692136,99230652@N04,15
photo_2217.jpg,mountains,50829273092,2021-01-06 14:03:52,16716,13.095928,47.656737,157361175@N06,16
photo_2218.jpg,mountains,50813646248,2021-01-08 11:55:40,3521,0,0,127015964@N05,0
photo_2219.jpg,mountains,50874849033,2021-01-05 13:34:52,1282,0,0,41420993@N05,0
photo_2220.jpg,mountains,50881057222,2017-02-22 00:20:02,2093,0,0,184033345@N08,0
photo_2221.jpg,mountains,50813616202,2020-06-22 11:02:48,629,0,0,156297450@N05,0
photo_2222.jpg,mountains,50866410831,2009-11-02 17:53:18,1174,0,0,101260769@N05,0
photo_2223.jpg,mountains,50795515088,2021-01-01 09:19:03,385,0,0,48512666@N02,0
photo_2224.jpg,mountains,50852751238,2021-01-08 12:23:44,2729,0,0,137018662@N03,0
photo_2225.jpg,mountains,50853984848,2020-11-05 11:00:00,385,0,0,10860497@N07,0
photo_2226.jpg,mountains,50798241198,2020-12-24 12:05:39,2337,19.269676,69.267430,184853409@N02,12
photo_2227.jpg,mountains,50827383658,2019-12-08 12:44:39,139,139.235343,35.424728,128275472@N07,12
photo_2228.jpg,mountains,50823886328,2021-01-10 16:18:49,87,0,0,190328551@N03,0
photo_2229.jpg,mountains,50846068566,2016-03-04 08:45:59,546,0,0,58222107@N04,0
photo_2230.jpg,mountains,50806757093,2020-01-28 00:27:37,3064,0,0,111778568@N06,0
photo_2231.jpg,mountains,50799882726,2020-01-03 16:18:58,380,0,0,190747138@N05,0
photo_2232.jpg,mountains,50849438523,2020-09-07 10:15:44,1682,0,0,154563896@N08,0
photo_2233.jpg,mountains,50746100268,2017-10-08 15:54:07,1002,-3.123893,52.064575,191254924@N02,13
photo_2234.jpg,mountains,50848046253,2016-07-28 11:58:29,17566,0,0,98488245@N03,0
photo_2235.jpg,mountains,50789492103,2018-12-21 09:52:54,1272,30.635371,37.469638,28432918@N04,9
photo_2236.jpg,mountains,50866291321,2018-06-16 09:57:26,883,0,0,186429249@N08,0
photo_2237.jpg,mountains,50797766852,2016-02-02 13:28:09,79,0,0,12146347@N04,0
photo_2238.jpg,mountains,50789885558,2018-01-05 11:38:21,15509,9.198989,45.858395,125904973@N06,13
photo_2239.jpg,mountains,50856354217,2020-02-21 12:08:47,1212,-1.431484,39.192484,87185102@N00,14
photo_2240.jpg,mountains,50869191082,2021-01-23 17:26:26,2390,25.139893,35.279567,183893986@N07,13
photo_2241.jpg,mountains,50830927671,2020-11-12 04:05:21,1344,0,0,9647120@N02,0
photo_2242.jpg,mountains,50817127273,2021-01-07 15:02:11,349,0,0,39156803@N07,0
photo_2243.jpg,mountains,50815408817,2021-01-07 15:53:03,481,-80.473137,36.342842,71309382@N00,12
photo_2244.jpg,mountains,50860072608,2018-10-25 09:50:25,1152,-5.420722,57.561153,50566612@N02,12
photo_2245.jpg,mountains,50791079878,2021-01-02 08:31:45,334,0,0,83577848@N02,0
photo_2246.jpg,mountains,50828320467,2020-11-20 07:11:39,1539,6.829773,59.836813,108878997@N03,16
photo_2247.jpg,mountains,50819785973,2021-01-07 16:02:37,13324,5.983943,45.645248,155887005@N04,13
photo_2248.jpg,mountains,50787870997,2020-12-29 10:23:33,471,0,0,190967931@N02,0
photo_2249.jpg,mountains,50833024766,2020-12-26 12:42:13,3046,-4.871579,43.250834,112664367@N06,13
photo_2250.jpg,mountains,50786746146,2020-01-17 20:22:09,855,0,0,96434528@N06,0
photo_2251.jpg,mountains,50805283273,2019-07-20 08:04:10,742,0,0,110154554@N04,0
photo_2252.jpg,mountains,50834228348,1975-07-04 18:12:12,1862,0,0,157473713@N02,0
photo_2253.jpg,mountains,50821139147,2016-02-18 16:34:03,362,0,0,33681667@N00,0
photo_2254.jpg,mountains,50882636761,2015-03-06 14:57:21,130,19.992666,49.231880,28027474@N02,16
photo_2255.jpg,mountains,50863424928,2021-01-22 15:09:12,9633,0,0,137018662@N03,0
photo_2256.jpg,mountains,50854032737,2021-01-18 17:01:01,2571,-105.019167,40.066666,69124589@N06,16
photo_2257.jpg,mountains,50831994166,2021-01-12 19:20:02,2454,0,0,69124589@N06,0
photo_2258.jpg,mountains,50813967238,2021-01-08 12:24:03,2820,0,0,137018662@N03,0
photo_2259.jpg,mountains,50840339577,2021-01-16 06:07:27,3296,0,0,190022557@N04,0
photo_2260.jpg,mountains,50813858471,2020-12-24 11:58:20,2311,19.269676,69.267430,184853409@N02,12
photo_2261.jpg,mountains,50873389356,2015-09-27 17:26:32,1603,0,0,54904770@N04,0
photo_2262.jpg,mountains,50820541652,2020-12-18 12:35:32,2299,-4.965165,43.260495,112664367@N06,16
photo_2263.jpg,mountains,50858062323,2020-08-31 11:44:05,579,30.620098,-25.405568,96657002@N06,13
photo_2264.jpg,mountains,50869320131,2021-01-13 15:26:08,2400,14.542197,45.377271,125923483@N06,14
photo_2265.jpg,mountains,50832522778,2013-01-27 17:42:54,844,0,0,34689777@N08,0
photo_2266.jpg,mountains,50815235152,2011-07-20 19:39:18,929,0,0,65818548@N00,0
photo_2267.jpg,mountains,50858686953,2019-08-24 15:33:44,428,0,0,126757219@N03,0
photo_2268.jpg,mountains,50824705148,2021-01-08 17:07:27,1720,-105.036500,40.053666,69124589@N06,16
photo_2269.jpg,mountains,50828008298,2019-08-25 19:01:05,2379,-84.058799,35.259810,9647120@N02,12
photo_2270.jpg,mountains,50829396887,2021-01-08 12:26:11,2874,0,0,137018662@N03,0
photo_2271.jpg,mountains,50830736843,2021-01-06 06:06:23,943,0,0,36398463@N04,0
photo_2272.jpg,mountains,50858851118,2019-06-11 10:16:27,563,0,0,54921171@N06,0
photo_2273.jpg,mountains,50820916957,2020-08-12 09:07:33,2175,0,0,16618681@N00,0
photo_2274.jpg,mountains,50846447406,2021-01-01 00:00:02,464,-3.622999,51.859478,41040385@N06,14
photo_2275.jpg,mountains,50882291041,2020-02-22 15:10:28,1532,0,0,41420993@N05,0
photo_2276.jpg,mountains,50876513923,2013-08-20 08:42:03,1703,0,0,64607715@N05,0
photo_2277.jpg,mountains,50791904732,2020-12-31 16:22:22,2245,-105.036334,40.053666,69124589@N06,16
photo_2278.jpg,mountains,50825194817,2020-12-16 07:23:05,1112,0,0,185398200@N03,0
photo_2279.jpg,mountains,50883004848,2020-07-25 12:12:10,1244,15.755617,50.632055,96972102@N00,16
photo_2280.jpg,mountains,50814207167,2021-01-07 10:36:54,3448,10.383195,46.345861,136016292@N03,13
photo_2281.jpg,mountains,50867109353,2015-09-05 01:45:52,79,0,0,190581331@N07,0
photo_2282.jpg,mountains,50794075488,2020-12-29 12:52:05,3452,19.269676,69.267430,184853409@N02,12
photo_2283.jpg,mountains,50828553356,2021-01-07 12:00:39,3178,10.383195,46.345861,136016292@N03,13
photo_2284.jpg,mountains,50868086307,2020-06-27 13:42:40,667,0,0,141183804@N03,0
photo_2285.jpg,mountains,50879349083,2020-10-02 06:56:37,1760,0,0,77741274@N07,0
photo_2286.jpg,mountains,50876167106,2020-12-06 13:06:32,187,0,0,55961052@N00,0
photo_2287.jpg,mountains,50859236208,2020-02-08 19:53:49,1162,0,0,30318205@N00,0
photo_2288.jpg,mountains,50799970086,2021-01-04 02:44:42,2593,0,0,25336804@N06,0
photo_2289.jpg,mountains,50875296311,2020-10-17 14:18:29,2023,-5.306021,43.105620,112664367@N06,16
photo_2290.jpg,mountains,50866548513,2020-01-16 14:56:47,352,0,0,147167930@N04,0
photo_2291.jpg,mountains,50799325833,2021-01-03 13:53:37,63,-105.239195,39.732570,20927506@N07,14
photo_2292.jpg,mountains,50881029822,2021-01-24 13:14:52,9138,0,0,143628584@N05,0
photo_2293.jpg,mountains,50825585887,2020-12-13 17:07:00,3100,0,0,127015964@N05,0
photo_2294.jpg,mountains,50873050907,2015-06-27 17:45:46,25,0,0,147079590@N06,0
photo_2295.jpg,mountains,50793435363,2021-01-02 17:33:51,138,0,0,62867287@N06,0
photo_2296.jpg,mountains,50870991907,2021-01-24 17:32:55,4889,-8.366065,54.336075,109775248@N03,15
photo_2297.jpg,mountains,50840594952,2020-12-20 13:28:40,355,0,0,155557070@N02,0
photo_2298.jpg,mountains,50810107502,2021-01-05 15:25:15,163,0,0,184376335@N04,0
photo_2299.jpg,mountains,50834749071,2018-03-27 14:37:17,2766,22.478199,36.482174,121232586@N08,13
photo_2300.jpg,mountains,50848464203,2006-12-26 11:28:53,1532,0,0,26181971@N07,0
photo_2301.jpg,mountains,50838915461,2021-01-13 14:51:48,3410,0,0,137018662@N03,0
photo_2302.jpg,mountains,50834286252,2021-01-13 15:17:41,2047,14.502705,45.376528,125923483@N06,13
photo_2303.jpg,mountains,50826075337,2020-12-31 16:10:38,4190,0,0,9095012@N04,0
photo_2304.jpg,mountains,50862169858,2020-11-07 16:47:50,3751,0,0,186261778@N06,0
photo_2305.jpg,mountains,50818008446,2019-06-13 17:33:25,815,41.004581,41.049453,8288986@N06,13
photo_2306.jpg,mountains,50789066912,2020-04-26 12:49:30,806,-18.665320,66.070989,59509464@N00,15
photo_2307.jpg,mountains,50804348997,2018-09-30 15:34:03,3161,0,0,13286053@N07,0
photo_2308.jpg,mountains,50786928403,2015-05-16 10:25:05,1560,0,0,7941832@N06,0
photo_2309.jpg,mountains,50866530123,2015-08-23 08:38:00,364,0,0,58445399@N08,0
photo_2310.jpg,mountains,50869972553,2019-10-21 23:17:35,3380,0,0,111778568@N06,0
photo_2311.jpg,mountains,50788668092,2018-09-11 21:28:31,254,0,0,60027857@N00,0
photo_2312.jpg,mountains,50786629553,2020-12-31 13:02:08,887,0,0,79664173@N06,0
photo_2313.jpg,mountains,50830535838,2020-01-25 15:31:50,1207,13.238697,49.164824,130671933@N04,12
photo_2314.jpg,mountains,50865724733,2021-01-09 13:04:32,8035,7.248347,50.676568,131530465@N07,16
photo_2315.jpg,mountains,50836049607,2020-12-29 15:56:07,626,0,0,145697064@N06,0
photo_2316.jpg,mountains,50850072958,2021-01-08 15:23:04,369,0,0,132167673@N08,0
photo_2317.jpg,mountains,50845319711,2019-06-23 16:58:40,345,0,0,184521286@N02,0
photo_2318.jpg,mountains,50881348488,2017-10-20 14:51:25,1632,0,0,133901993@N06,0
photo_2319.jpg,mountains,50862740793,2010-08-19 17:14:40,525,0,0,143470366@N06,0
photo_2320.jpg,mountains,50837858481,2020-11-15 17:19:07,2508,0,0,9095012@N04,0
photo_2321.jpg,mountains,50861415341,2021-01-14 12:33:23,77,170.094301,-43.732623,152088905@N05,15
photo_2322.jpg,mountains,50829198696,2018-08-14 14:22:22,4176,10.906033,46.849285,159853852@N05,14
photo_2323.jpg,mountains,50787299926,2020-10-10 13:56:18,7367,0,0,33075900@N04,0
photo_2324.jpg,mountains,50844139477,2014-08-16 19:27:44,337,0,0,126757219@N03,0
photo_2325.jpg,mountains,50843690088,2021-01-17 11:24:04,1618,7.957899,46.589319,143860418@N08,15
photo_2326.jpg,mountains,50876722837,2017-11-03 12:20:28,2257,0,0,126616561@N08,0
photo_2327.jpg,mountains,50787866238,2020-12-27 22:01:06,444,-106.086988,39.588095,75422537@N02,14
photo_2328.jpg,mountains,50814774398,2020-10-25 17:52:35,4779,0,0,184338158@N06,0
photo_2329.jpg,mountains,50857253251,2021-01-16 14:33:57,6293,6.523891,46.836286,123517778@N06,16
photo_2330.jpg,mountains,50837808811,2005-12-25 07:10:34,1261,0,0,33933155@N00,0
photo_2331.jpg,mountains,50786792461,2020-12-18 11:53:33,2494,-4.981484,43.270331,112664367@N06,16
photo_2332.jpg,mountains,50820923263,2021-01-05 10:12:41,1315,0,0,159001542@N07,0
photo_2333.jpg,mountains,50878821342,2005-09-27 19:45:08,2580,0,0,189411845@N04,0
photo_2334.jpg,mountains,50813109318,2021-01-04 11:04:10,20150,0,0,183863803@N07,0
photo_2335.jpg,mountains,50843577013,2021-01-15 10:06:23,176,0,0,182879927@N07,0
photo_2336.jpg,mountains,50803402438,2020-12-29 15:23:35,1447,0,0,38461298@N06,0
photo_2337.jpg,mountains,50786630172,2020-12-29 14:52:59,535,0,0,187523652@N07,0
photo_2338.jpg,mountains,50805608686,2018-09-30 15:57:38,3521,0,0,13286053@N07,0
photo_2339.jpg,mountains,50808827036,2016-07-15 11:15:53,1972,0,0,136031402@N06,0
photo_2340.jpg,mountains,50847263958,2020-07-18 13:19:29,2085,-0.154677,42.690929,79805131@N08,16
